 StrtDate:08-03-2025 StrtTime:12:57:44 EndDate :08-08-2025 EndTime :18:48:05 MN Converter:CMS-MNG-E Units   :07 Records :007549 Cycle:060
 Adres:51, Attr:OC, Modl:PUMY-P36/48NKMU1(-BS), Serial No:REDACTED, Ver:550000, SubVer:000000, Capa: 200, Modl:03,TypeCode:D6h,SubNo:  ,Group No:-,Branch No:-, UnitInfo:01_80,02_80,03_80,04_80,05_80,06_80,
 Adres:1, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:036602, SubVer:FFFFFF, Capa:  16, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:2, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:3, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:  10, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:4, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:5, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:6, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105604, SubVer:FFFFFF, Capa:   6, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
  , , ,OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),IC(001),IC(001),IC(001),IC(001),IC(002),IC(002),IC(002),IC(002),IC(003),IC(003),IC(003),IC(003),IC(004),IC(004),IC(004),IC(004),IC(005),IC(005),IC(005),IC(005),IC(006),IC(006),IC(006),IC(006),
8/3/2025,18:54:26,357, 25.8, 40.1, 64.8,  5.6, 33.3, 67.0,364.1,112.4, 1918, 190,  8.3, 10.0,OFF ,Cooling, 25.5,  6.5,  3.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.6, 13.5,557.0, 480,  91,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,30,5, 219,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  6.6,  8.3,Cool ON, 23.0,  8.7, 17.8,Stop, 22.5, 22.4, 22.8,Stop, 21.0, 16.0, 16.5,Cool OFF, 25.5, 23.0, 23.0,Stop, 23.0, 18.2, 18.9,Stop,
8/3/2025,18:55:26,358, 17.5, 38.7, 64.4,  6.0, 32.9, 67.4,364.1,108.1, 1932, 182,  8.3, 10.0,OFF ,Cooling, 25.5,  6.5,  4.5, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.6, 13.6,555.0, 480,  91,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,30,5, 195,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  5.6, 10.0,Cool ON, 23.0,  9.1, 17.8,Stop, 22.5, 22.4, 22.8,Stop, 21.0, 16.5, 16.5,Cool OFF, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 18.9,Stop,
8/3/2025,18:56:26,359, 17.5, 37.7, 66.1,  8.5, 32.4, 67.5,371.2,105.3, 2629, 229, 25.7, 10.0,OFF ,Cooling, 25.5,  9.0,  5.4, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.8, 14.1,551.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,40,6, 194,  60,  60, 181,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  4.9, 10.3,Cool ON, 23.0, 11.5, 17.8,Stop, 22.5, 22.4, 22.8,Stop, 21.0, 16.0, 17.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 18.9,Stop,
8/3/2025,18:57:26,360, 31.2, 37.3, 69.0,  9.3, 32.4, 67.0,359.8, 93.9, 2290, 192, 25.7, 10.0,OFF ,Cooling, 29.5,  6.0,  6.4, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  4.5, 13.6,543.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,36,6, 191,  60,  60, 179,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  2.5,  9.8,Cool ON, 23.0, 11.1, 17.8,Stop, 22.5, 22.4, 22.8,Stop, 21.0,  2.5, 10.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 18.9,Stop,
8/3/2025,18:58:26,361, 29.5, 37.7, 70.6, 10.9, 32.4, 66.1,352.7, 98.1, 1863, 166, 25.7, 10.0,OFF ,Cooling, 29.5,  6.0,  4.3, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.6, 13.3,548.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,30,6, 186,  60,  60, 176,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  2.6,  9.9,Cool ON, 23.0, 12.7, 18.2,Stop, 22.5, 22.1, 22.8,Stop, 21.0,  2.5,  8.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,18:59:26,362, 37.7, 39.1, 70.2, 12.0, 32.9, 65.1,335.7, 99.6, 1306, 125, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  2.1, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.6, 12.6,553.0, 480,   5,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,6, 182,  60,  60, 172,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  3.0, 10.4,Cool ON, 23.0, 13.5, 18.2,Stop, 22.5, 22.1, 22.8,Stop, 20.7,  2.5,  7.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:00:26,363, 36.8, 38.2, 67.6, 13.2, 32.9, 64.0,331.4,112.4, 1145, 126, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  0.8, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.2, 12.3,554.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6, 182,  60,  60, 171,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  5.6, 11.2,Cool ON, 23.0, 14.7, 18.2,Stop, 22.5, 22.1, 22.8,Stop, 20.7,  5.5,  6.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:01:26,364, 32.0, 36.8, 64.2, 14.4, 32.4, 62.7,324.3,120.9, 1226, 147, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  1.3, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.1,556.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,6, 182,  60,  60, 172,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  7.6, 12.0,Cool ON, 23.0, 13.5, 18.5,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  8.0,  7.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:02:26,365, 30.7, 34.2, 62.2, 14.8, 32.4, 61.7,328.6,115.2, 1593, 181, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  4.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.0, 12.5,553.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,6, 185,  60,  60, 175,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  7.3, 12.0,Cool ON, 23.0,  7.9, 18.5,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  8.0,  7.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:03:26,366, 29.1, 34.2, 64.3, 15.2, 32.4, 61.2,342.8,109.5, 1679, 172, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  7.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.9,552.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,6, 185,  60,  60, 175,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  5.8, 11.6,Cool ON, 23.0,  9.5, 18.5,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  6.0,  6.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:04:26,367, 37.3, 38.7, 66.9, 14.4, 32.4, 61.1,338.5,108.1, 1317, 135, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  3.5, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.6, 12.7,551.0, 480,   5,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,6, 182,  60,  60, 172,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  5.5, 11.2,Cool ON, 23.0, 11.9, 18.2,Stop, 22.5, 22.4, 22.8,Stop, 20.7,  5.0,  7.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:05:26,368, 37.3, 38.2, 66.6, 14.0, 32.9, 61.0,328.6,115.2, 1146, 128, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  0.8, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.3, 12.2,553.0, 480,   5,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6, 182,  60,  60, 171,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  6.3, 11.6,Cool ON, 23.0, 10.7, 18.2,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  6.5,  7.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.0, 18.5, 19.3,Stop,
8/3/2025,19:06:26,369, 31.6, 37.3, 64.2, 13.6, 32.9, 60.4,321.4,120.9, 1110, 135, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  0.9, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.2, 12.0,552.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6, 182,  60,  60, 171,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  7.5, 12.0,Cool ON, 23.0,  9.9, 18.5,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  7.5,  7.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.5, 18.5, 19.3,Stop,
8/3/2025,19:07:26,370, 31.6, 34.2, 62.0, 13.6, 32.4, 59.9,317.2,122.3, 1204, 149, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  3.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 11.9,556.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,6, 201,  60,  60, 185,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  8.0, 12.3,Cool ON, 23.0,  7.9, 18.5,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  8.5,  8.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.5, 18.5, 19.3,Stop,
8/3/2025,19:08:26,371, 32.9, 33.3, 61.5, 13.2, 32.9, 59.3,328.6,119.5, 1587, 187, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  5.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.0, 12.4,553.0, 480,  65,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,6, 214,  60,  60, 194,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  8.0, 11.8,Cool ON, 23.0,  7.9, 18.2,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  8.5,  8.5,Cool ON, 25.5, 23.0, 23.0,Stop, 23.5, 18.5, 19.3,Stop,
8/3/2025,19:09:26,372, 30.3, 33.7, 62.2,  6.9, 32.9, 59.3,345.6,118.1, 1682, 184, 25.7, 10.0,OFF ,Cooling, 27.5,  7.0,  7.5, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 13.0,552.0, 480,  65,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,6, 214,  60,  60, 194,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  7.8, 10.7,Cool ON, 23.0,  8.3, 18.2,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  8.5,  8.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.5, 18.5, 19.3,Stop,
8/3/2025,19:10:26,373, 31.6, 35.0, 62.3,  6.4, 32.9, 59.6,345.6,115.2, 1683, 182,  8.3, 10.0,OFF ,Cooling, 27.5,  7.0,  6.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.8,552.0, 480,  65,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,6, 201,  60,  60, 186,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 22.5,  7.2, 10.7,Cool ON, 23.0,  7.9, 18.2,Stop, 22.5, 22.4, 22.8,Stop, 20.2,  8.5,  8.0,Cool ON, 25.5, 23.0, 23.0,Stop, 23.5, 18.5, 19.3,Stop,
